"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26052","1 Import Media","","Sun May 18 21:20:07 UTC 2025","failed","Sun May 18 21:20:33 UTC 2025","","Import Media","",""
"","0","5.1 verify Office Default Case Number Prefix","Add Case","Sun May 18 21:16:46 UTC 2025","broken","Sun May 18 21:16:46 UTC 2025","","5. --- with Default Case Number in Office ","",""
"","0","4.1 verify Org Default Case Number Prefix, clear a default value and save the other one","Add Case","Sun May 18 21:16:20 UTC 2025","broken","Sun May 18 21:16:20 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","2","1 Import Legacy Chain of Custody - Checked In transaction","","Sun May 18 21:17:41 UTC 2025","broken","Sun May 18 21:17:41 UTC 2025","","Import Legacy Chain of Custody","",""
"","0","1.3. DR for multiple parent and child locations - starting with Parent loc - No Discrepancies Found","Inventory Reports","Sun May 18 21:14:41 UTC 2025","skipped","Sun May 18 21:14:41 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","26327","3.1. --- with required Custom Form filled out, all required fields on Form","Add Person","Sun May 18 21:24:32 UTC 2025","failed","Sun May 18 21:24:59 UTC 2025","","3. Add Person with Custom Form","",""
"","0","1.6 Org Admin-- minimum case fields -- redirect to Notes tab on Case View page","Add Case","Sun May 18 21:15:02 UTC 2025","skipped","Sun May 18 21:15:02 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","0","2 Import Legacy Chain of Custody - Precheck Only","","Sun May 18 21:17:41 UTC 2025","skipped","Sun May 18 21:17:41 UTC 2025","","Import Legacy Chain of Custody","",""
"","0","4. Import update for item status (Disposal transaction)","","Sun May 18 21:16:25 UTC 2025","skipped","Sun May 18 21:16:25 UTC 2025","","Import Item Updates","",""
"","2","I.N_5 Five thousand tasks and verify count on search","","Sun May 18 21:18:45 UTC 2025","skipped","Sun May 18 21:18:45 UTC 2025","","Import Tasks","",""
"","1","I.C_1 Case with all fields -- user and user group in Case Officer(s) field","","Sun May 18 21:15:47 UTC 2025","broken","Sun May 18 21:15:47 UTC 2025","","Import Cases","",""
"","29878","U.A_1. Send verification email","","Sun May 18 21:16:57 UTC 2025","failed","Sun May 18 21:17:27 UTC 2025","","User Actions","",""
"","0","1.3 Org Admin-- minimum case fields -- redirect to Add Item page","Add Case","Sun May 18 21:15:02 UTC 2025","skipped","Sun May 18 21:15:02 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","130","1.2 Validation messages","","Sun May 18 21:17:39 UTC 2025","failed","Sun May 18 21:17:39 UTC 2025","","Login page","",""
"","27036","1.1 Email & Task - when Case created - all records - 1 user as email recipient","Workflows","Sun May 18 21:20:04 UTC 2025","failed","Sun May 18 21:20:31 UTC 2025","","1. Case Workflows - all case fields enabled in Org Settings","",""
"","0","2 Import Locations with required fields - verify default properties","","Sun May 18 21:19:26 UTC 2025","skipped","Sun May 18 21:19:26 UTC 2025","","Import Locations","",""
"","0","5. Import update for item status (Undispose transaction)","","Sun May 18 21:16:25 UTC 2025","skipped","Sun May 18 21:16:25 UTC 2025","","Import Item Updates","",""
"","26972","1. Verify list of already existing services are in place and all listed services have a green status","","Sun May 18 21:19:26 UTC 2025","failed","Sun May 18 21:19:53 UTC 2025","","System Services Page: verify the existing Services are in place, if a new Service gets added =>check the status for all of those","",""
"","2","1 Import Locations with all fields","","Sun May 18 21:19:26 UTC 2025","broken","Sun May 18 21:19:26 UTC 2025","","Import Locations","",""
"","0","2. Edit and verify all values on Item View page -- keep the previous values in multiselect fields  - Tags & Item Belongs To; 2.1. hitting *enter* button does not wipe out Additional Barcode","","Sun May 18 21:16:07 UTC 2025","skipped","Sun May 18 21:16:07 UTC 2025","","Edit Item","",""
"","0","2 Import Person with all updated fields - Precheck Only","","Sun May 18 21:26:44 UTC 2025","skipped","Sun May 18 21:26:44 UTC 2025","","Import People Updates","",""
"","27063","1.1 all fields turned on and edited, ""overwrite existing values"" turned OFF","Mass Update Cases","Sun May 18 21:15:21 UTC 2025","failed","Sun May 18 21:15:48 UTC 2025","","1. all fields enabled in Org Settings","",""
"","2","1. Edit and verify all values on Person View page","","Sun May 18 21:16:46 UTC 2025","broken","Sun May 18 21:16:46 UTC 2025","","Edit Person","",""
"","26059","A.M_1. Add Media to Case","","Sun May 18 21:19:41 UTC 2025","failed","Sun May 18 21:20:07 UTC 2025","","Add Media","",""
"","1","6. Import update for item status (CheckIn transaction)","","Sun May 18 21:16:25 UTC 2025","skipped","Sun May 18 21:16:25 UTC 2025","","Import Item Updates","",""
"","152","2.2. Scanning some barcodes multiple times and checking all types of discrepancies in one Report: ""Barcode valid but not found in the system""""Items Not Scanned"", ""Wrong Storage Location"",""Container Not Scanned"",""Containers in Wrong Location""","Inventory Reports","Sun May 18 21:15:09 UTC 2025","failed","Sun May 18 21:15:09 UTC 2025","","2. Parent/child locations with items and containers","",""
"","0","6 Validation messages for blank values","","Sun May 18 21:17:41 UTC 2025","skipped","Sun May 18 21:17:41 UTC 2025","","Import Legacy Chain of Custody","",""
"","26027","I.U_1 Import User with all fields - Precheck Only","","Sun May 18 21:27:22 UTC 2025","failed","Sun May 18 21:27:48 UTC 2025","","Import Users","",""
"","240","1.1.1 equals {email of the user (current user) who created a case}","Cases Search","Sun May 18 21:16:00 UTC 2025","failed","Sun May 18 21:16:00 UTC 2025","1.1 Created By","1 Org Admin","",""
"","1","5. Case Number Formatting at Office level -- old case that was saved without formatting can be edited without changing Case Number or changing it with proper format","","Sun May 18 21:15:28 UTC 2025","skipped","Sun May 18 21:15:28 UTC 2025","","Edit Case","",""
"","26070","A.M_2. Add Media to Item","","Sun May 18 21:20:07 UTC 2025","failed","Sun May 18 21:20:33 UTC 2025","","Add Media","",""
"","26977","S.I_1. Search by Item Description","","Sun May 18 21:16:18 UTC 2025","failed","Sun May 18 21:16:45 UTC 2025","","Search Item","",""
"","0","6. Auto-Assigned Case Number -- Case Number can be edited when Auto-assigning of Case Numbers is enabled for new cases","","Sun May 18 21:15:28 UTC 2025","skipped","Sun May 18 21:15:28 UTC 2025","","Edit Case","",""
"","186","1.1.1 'equals' correct Person's name","Search Checkouts","Sun May 18 21:16:09 UTC 2025","failed","Sun May 18 21:16:09 UTC 2025","1.1 Checked Out To","1 Org Admin","",""
"","1","6.1 verify Auto Assigned Case Number with Default Case Number Prefix","Add Case","Sun May 18 21:17:12 UTC 2025","broken","Sun May 18 21:17:12 UTC 2025","","6. --- with Auto Assigned Case Number ","",""
"","0","3. Edit and verify reduced number of values on Person View page - Business Name","","Sun May 18 21:16:46 UTC 2025","skipped","Sun May 18 21:16:46 UTC 2025","","Edit Person","",""
"","0","1.4. Create and run DR for multiple parent and child locations - starting with Child loc -  No Discrepancies Found","Inventory Reports","Sun May 18 21:14:41 UTC 2025","skipped","Sun May 18 21:14:41 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","26079","1 Import Notes for Case","","Sun May 18 21:21:13 UTC 2025","failed","Sun May 18 21:21:39 UTC 2025","","Import Notes","",""
"","26138","1.1.1 Add task with required fields only -- Unassigned-- keep template content-- search for task on the grid by Creator name-- verify values on grid","Add Task","Sun May 18 21:25:57 UTC 2025","failed","Sun May 18 21:26:23 UTC 2025","","1.1 Org Admin","",""
"","0","3.2 verify Office Case Number Format with custom validation message","Add Case","Sun May 18 21:15:54 UTC 2025","skipped","Sun May 18 21:15:54 UTC 2025","","3. --- with Case Number formatting in Office ","",""
"","0","4 Validation messages for wrongly formatted values","","Sun May 18 21:17:41 UTC 2025","skipped","Sun May 18 21:17:41 UTC 2025","","Import Legacy Chain of Custody","",""
"","0","4. Edit and verify reduced number of values on Item View page ","","Sun May 18 21:16:07 UTC 2025","skipped","Sun May 18 21:16:07 UTC 2025","","Edit Item","",""
"","26128","1.1 All fields enabled -- ""Item Belongs To Shows All People"" turned ON in Org Settings -- multiple people not linked to Primary Case are selected in ""Item Belongs to"" field ","Add Item","Sun May 18 21:19:03 UTC 2025","failed","Sun May 18 21:19:29 UTC 2025","","1. Org Admin","",""
"","26051","2. Import and verify Person with minimum fields","","Sun May 18 21:25:09 UTC 2025","failed","Sun May 18 21:25:35 UTC 2025","","Import People","",""
"","26012","3 Import Locations - Precheck Only","","Sun May 18 21:19:26 UTC 2025","failed","Sun May 18 21:19:52 UTC 2025","","Import Locations","",""
"","4","5 Five thousand notes for Case and verify notes count on search","","Sun May 18 21:22:31 UTC 2025","skipped","Sun May 18 21:22:31 UTC 2025","","Import Notes","",""
"","26036","2 Import Notes for Item","","Sun May 18 21:21:39 UTC 2025","failed","Sun May 18 21:22:05 UTC 2025","","Import Notes","",""
"","1","2. Import update for item status (Check Out transaction)","","Sun May 18 21:16:25 UTC 2025","skipped","Sun May 18 21:16:25 UTC 2025","","Import Item Updates","",""
"","1","3 Validation messages for not mapped fields","","Sun May 18 21:17:41 UTC 2025","skipped","Sun May 18 21:17:41 UTC 2025","","Import Legacy Chain of Custody","",""
"","2","1. Import Person with all updated fields","","Sun May 18 21:26:44 UTC 2025","broken","Sun May 18 21:26:44 UTC 2025","","Import People Updates","",""
"","26115","1. Import and verify People with all fields - 1 person linked to 1 case, other person linked to 2 cases","","Sun May 18 21:24:43 UTC 2025","failed","Sun May 18 21:25:09 UTC 2025","","Import People","",""
"","2","1. Edit and verify all values on Item View page -- replace the current values in multiselect fields - Tags & Item Belongs To","","Sun May 18 21:16:07 UTC 2025","broken","Sun May 18 21:16:07 UTC 2025","","Edit Item","",""
"","0","8.1 verify that required custom form is attached to the case with blank fields","Add Case","Sun May 18 21:18:05 UTC 2025","broken","Sun May 18 21:18:05 UTC 2025","","8. --- with required Custom Form but not filled out, all optional fields on Form","",""
"","26076","1.3. Business Name populated only -- redirect to Add Item page","Add Person","Sun May 18 21:23:14 UTC 2025","failed","Sun May 18 21:23:40 UTC 2025","","1. Org Admin","",""
"","0","7. Remove all optional values & check history records","","Sun May 18 21:15:28 UTC 2025","skipped","Sun May 18 21:15:28 UTC 2025","","Edit Case","",""
"","0","1.7. Create and run DR for single child location - multiple Discrepancies Found","Inventory Reports","Sun May 18 21:14:41 UTC 2025","skipped","Sun May 18 21:14:41 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","0","8. Add a Case with disabled fields & check if required fields are displayed properly on Case Edit page after enabling","","Sun May 18 21:15:28 UTC 2025","skipped","Sun May 18 21:15:28 UTC 2025","","Edit Case","",""
"","137","3. Scanning 1000 items during Inventory report","Inventory Reports","Sun May 18 21:15:09 UTC 2025","failed","Sun May 18 21:15:09 UTC 2025","","2. Scanning 1000 items","",""
"","26089","2.1. verify that user can add all values","Add Person","Sun May 18 21:24:06 UTC 2025","failed","Sun May 18 21:24:32 UTC 2025","","2. Power User -- all permissions in Office","",""
"","26130","Add Dispo Task with 11 1DA items and assign to Org Admin, --set different actions for item using all variations--using Actions menu and grid, --check statuses and notes upon submission","","Sun May 18 21:27:53 UTC 2025","failed","Sun May 18 21:28:19 UTC 2025","","Dispo Auth","",""
"","2","5 Five thousand notes for Item and verify notes count on search","","Sun May 18 21:22:31 UTC 2025","skipped","Sun May 18 21:22:31 UTC 2025","","Import Notes","",""
"","1","2. Item with all fields - Disposed Status","","Sun May 18 21:17:03 UTC 2025","broken","Sun May 18 21:17:03 UTC 2025","","Import Items","",""
"","1","4. Add a Person with disabled fields & check if those are shown up on Person Edit page after enabling all of the rest of the fields and editing Business Name / First Name / Last Name","","Sun May 18 21:16:46 UTC 2025","skipped","Sun May 18 21:16:46 UTC 2025","","Edit Person","",""
"","0","1.5. Create and run DR for multiple parent and child locations  - starting with Child loc - switching back to parent location-  No Discrepancies Found","Inventory Reports","Sun May 18 21:14:41 UTC 2025","skipped","Sun May 18 21:14:41 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","26051","A.M_4. Add Media to Task","","Sun May 18 21:20:59 UTC 2025","failed","Sun May 18 21:21:25 UTC 2025","","Add Media","",""
"","27141","2.1 Add User to a Group, then add to another Group --> Verify that previous User Group is not overwritten","","Sun May 18 21:17:24 UTC 2025","failed","Sun May 18 21:17:51 UTC 2025","","Edit User","",""
"","0","4.2 verify Org Default Case Number Prefix, keep a default value as part of the Case Number","Add Case","Sun May 18 21:16:20 UTC 2025","skipped","Sun May 18 21:16:20 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","26085","3.2. --- with required Custom Form but not filled out, all optional fields on Form","Add Person","Sun May 18 21:24:59 UTC 2025","failed","Sun May 18 21:25:25 UTC 2025","","3. Add Person with Custom Form","",""
"","0","2. Edit and verify reduced number of values on Person View page - First & Last Name","","Sun May 18 21:16:46 UTC 2025","skipped","Sun May 18 21:16:46 UTC 2025","","Edit Person","",""
"","1","3.1 verify Office Case Number Format with default validation message","Add Case","Sun May 18 21:15:54 UTC 2025","broken","Sun May 18 21:15:54 UTC 2025","","3. --- with Case Number formatting in Office ","",""
"","1","1.2. DR for single child location - No Discrepancies Found","Inventory Reports","Sun May 18 21:14:41 UTC 2025","skipped","Sun May 18 21:14:41 UTC 2025","","1. Parent/child locations with items but without containers","",""
